zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
77302,1994,0.9998066472204014,1.121507833805003,5.732755420852181,8096.559371576959,6.52826765781816,68889.71947325632,,100.58751016432683,,
43119,1990,0.999617869495603,1.35366884544735,-22.436320124168766,-14920.502530450009,5.019782163719777,178808.3001713301,,114.72252923481638,,
61241,2001,0.9996082234776528,1.1941064433028825,-10.843986519701762,-58125.11915196431,-4.967155536132833,-189444.5509640257,,122.83513577966201,,
43119,1990,1.0012647672831851,1.1933861852453371,14.652400418670027,-177.3626914080878,11.71150989923731,179871.75114873087,,112.29305825333175,,
96741,1992,0.9995031874928637,1.9293874897329917,12.58738720053832,30394.874713900157,6.754924673354152,-21604.98042176453,,236.15828392337124,,
30075,2018,0.9992624871063768,1.5270648754667768,19.10503653898172,18944.657882875465,8.712026999797404,204577.48885809642,,219.2854695775592,,
32446,2009,0.9987913179891643,1.9459388147649104,1.0651001926709598,-13104.403280193139,23.548701135032072,81062.2448667262,,261.05789733347893,,
81023,2013,0.9995813519791827,2.232729108925457,4.950858238950957,14838.904829064075,18.037745406198745,92221.26241946136,,294.1407049184842,,
32693,2008,1.0018919039012533,1.5017883553131461,-1.3239024109651618,-36063.43763660668,9.884061259948192,97856.5286812176,,87.86146674491174,,
37034,2019,1.0020439366946523,1.690712152362973,24.157809437091004,7655.445582366809,-2.8974714493170195,141384.88042394398,,176.82662915571348,,
32693,2008,0.9993377498143039,1.2521895050278595,-3.6369473030221293,-5322.896608523132,-3.324655041491204,101740.32682875136,,105.82990867394548,,
34756,2017,0.9996999431744884,1.850447224758362,0.880524680376809,9320.755625468097,1.427738076837695,217212.6727363477,,159.94421873104625,,
37034,2019,1.000028802694674,0.9938697011667035,11.435691193046654,-5697.382269083338,12.417265749610529,137395.55545548673,,147.64307854788586,,
29341,2003,0.9987178642596395,0.8346774124956594,-7.9424180135471865,-10523.47851760701,5.820895884208582,273076.2544173827,,151.43872327957038,,
37034,2019,1.0008347203094494,1.728015256403841,17.755354389376606,2029.1838345596116,12.033338412863063,140476.3439083299,,187.39709202683156,,
29860,2018,0.9994108818212271,1.4763352438647372,7.988374680867819,2106.7179253579216,13.237799406101875,289628.1677817987,,312.7886734035991,,
76501,2004,0.9999527719077015,1.0417168361951048,-0.6154300533607397,-34360.22981579677,3.27401205035866,110285.09896418903,,82.44055367456059,,
29341,2003,0.9999430735791289,1.4701257106305106,5.380899140214923,-57792.32687354977,2.665826888355927,267048.3444803868,,104.05675181992905,,
43119,1990,1.0013651406768564,1.8002106074341242,7.197169922318318,-4818.503130558199,13.527928510695418,182239.41058074543,,152.7357210776649,,
95316,1997,0.9987429202315186,1.5244438980052062,4.613537934778591,80250.11078891082,10.022230613555667,185176.95318843224,,229.65411977225514,,
61241,2001,1.000315202926163,1.7597249377680404,-8.69102530727276,-34480.90230696743,-6.634446940156022,-272858.4808211443,,123.24877540689948,,
47959,2008,1.0007989206559185,1.178815509463712,-1.5409688750704138,-10837.324058368904,7.596289259892706,121205.88693908996,,223.18635333978133,,
61241,2001,1.0004247222161384,1.6067980268103739,3.7584652993106387,-15583.070209261266,5.1505156208020155,-79873.95111872,,187.45006943938142,,
47408,1999,0.9997456584907012,1.6657803698495108,8.535766991205776,-2007.2947354897815,6.136245547241999,18214.813426094086,,147.71118691355863,,
30075,2018,0.9987910678602971,1.9251232101184717,3.475442445518552,55898.59748919949,11.76973627900551,227801.0933059813,,230.8913863539509,,
36022,1998,1.0004449476304618,1.3285104927879743,-5.098967508164746,19232.345121863596,15.886389031373032,179570.43611110444,,230.08641289494327,,
32570,1998,0.9986679238072829,1.2608935761385076,2.2042971665668203,-9531.528505613791,13.076932206599702,213577.76011206012,,102.79730687362117,,
95633,2010,0.9989983464966226,1.3779666889517426,6.284642923146621,7098.729176629426,16.243864375732212,346900.81191520655,,253.74255572954547,,
61241,2001,1.0011380583186549,0.8662523712384934,-5.911402239713924,-7785.878717091943,-2.082323365365668,-36070.413960627484,,187.4575493137596,,
70517,2021,1.0010072498584557,1.6238455450037277,2.764681577245891,-14473.320407767631,8.76855732228766,37337.086407221286,,244.49166069163311,,
81023,2013,1.000367317646668,1.2870231903634155,15.552860213876128,12264.734981225243,-0.2931398290447733,94682.07279118961,,372.9789334621935,,
95633,2017,1.0005941156304876,1.5559908146970605,8.858022564231565,11099.969260014539,6.911343094479008,125952.6473987663,,207.88774789259315,,
19142,2012,0.9989762236983788,1.2905209582750465,19.187990842850077,-27491.663984676296,14.184921424685228,282351.6646468874,,335.55208150721126,,
37034,2019,0.9993301919019904,1.7788512272863435,17.34099026486802,-7669.071948531379,5.072721464471881,144165.13063701507,,135.88289209308448,,
61241,2001,0.9994769603670361,1.4861729352988098,0.9657575446160651,-3486.151477328697,9.575466095875313,-59593.677953595296,,223.96192726928015,,
78612,2004,1.0004117215811552,1.1326713338534715,0.4658699043414356,-17303.444785369324,0.5286979917724262,105995.94376917076,,133.54013791976075,,
96741,1992,1.002072292686172,0.686976517657781,-22.958962266861327,21796.17879131302,7.036404028640598,-56621.97358327254,,147.23085738684213,,
30103,2009,0.9997097534343327,0.3233395234422125,-0.8348419205657622,-4719.614544971607,2.237715382131535,220505.0246185584,,-12.495600255513978,,
30075,2018,0.9999158935121112,0.9732602516041582,11.115090478560806,34986.45847463778,-1.5073143259497819,216163.1393896268,,223.95371993133614,,
37034,2019,1.00240454952585,1.5370227695832825,-3.7807743386056476,-79664.4720191817,3.6725371961110183,136105.37726771252,,159.443657802867,,
95457,2002,1.0001723301567242,0.9983652692079159,-0.7695569113783609,-46442.281307616184,8.24062102271423,45197.674567455295,,4.7591641882529245,,
40067,2005,0.9987721965665484,1.5806200945277489,19.97856591928465,36793.826280507776,3.9022147293275786,276522.0486060049,,142.4575556726572,,
81023,2013,0.9992126774943532,1.4634658116203314,7.558455408293284,14873.95115264587,10.16674584530865,111640.47810444066,,200.93055706950122,,
84783,2005,0.9998107966965254,1.6332287395780463,10.261810975489063,3525.559770719843,5.947389609478615,69701.24771894529,,227.89937963644104,,
37397,2003,0.9999860181840303,0.9533439106065658,-9.382374091921978,15534.940991480373,21.74043515572207,309530.08292781224,,-14.709189492810992,,
67002,1999,0.9990985034668569,1.3920433122447085,12.617143730791577,-5331.9047477252925,9.068990839230812,263715.6926364535,,255.34260775419256,,
46229,2003,1.000873794621241,0.37282346477684425,-8.46463837067059,5565.19888662921,1.2311358653887359,153066.18894665904,,165.00669776850097,,
96741,1992,1.0018015029965077,1.5421984562040318,15.85614081546737,26351.68774906159,8.328630724895126,-46806.21139767079,,222.33984066797296,,
36022,1998,1.0003257304552502,1.518064321677907,16.228152670589324,61151.56636566912,11.33051736316391,179107.26687631948,,273.21959520067867,,
61241,2001,1.0004389339723436,1.8518867305977915,7.493409472513575,-644.944500890254,7.987439249065295,-15323.131468741165,,19.558545771637682,,
95633,2010,1.0006928651234717,1.548653322978678,13.195926016722877,45948.809829505946,10.290680008532838,351836.6038104829,,230.24480433097497,,
81023,2013,0.999348724955881,0.5700969213453613,-3.545245938252216,17685.128593875128,2.1829125843881516,95046.7197596121,,63.72897789348535,,
61241,2001,0.9999135698109122,1.5521002449390637,19.608466052995652,-1635.4767279611297,12.112991711667735,-127175.73279572194,,332.71488745471504,,
46229,2003,0.999817461903117,0.8252021366024669,-1.505401837085274,-7696.343604451652,6.243444278082013,147044.2972866992,,177.5903819165139,,
48806,2020,1.0012763359206263,1.4024519599211391,-6.924146806781939,11228.81297901129,7.039705223007698,260.92275319981854,,233.84803243793272,,
43230,1991,1.0006718674108834,1.4671019828570382,13.01820173964403,-1478.9290565804295,11.349692686294116,203487.74197284682,,189.01074142636847,,
92404,2003,0.9999245822573872,1.012685710841359,10.623730508689173,-30719.933201062984,2.7396869999212012,-9925.867278478254,,197.1913397882226,,
30103,2009,1.0000124132195252,1.256474788255986,25.36993928684428,952.3747195868773,11.640992915418291,230560.64773945647,,96.441182670959,,
30075,2018,1.0003251627324212,2.4375780243702945,24.176228076741317,62521.58628596205,15.762921333765977,258393.7517908756,,298.84060738544446,,
30075,2018,0.9993331276549239,1.3139928860215437,7.790103919750791,26208.586593898628,13.527343871157854,217822.67850153046,,254.7004941650228,,
29340,2017,0.9994173191869845,0.840795759155179,9.370196134945083,2124.2293002303836,6.231525224161315,134722.47073903767,,226.95304169773564,,
46229,2003,0.9989419776118839,1.664471656458986,10.596240363639591,19003.80224885556,11.895562052159255,150210.4141560383,,152.329970854054,,
40380,2004,1.0012221760651507,0.8500496967899001,-6.8742934338820305,-29504.339418927073,3.6810299968214886,61714.86060436873,,222.8392265042492,,
70056,2002,0.9999908593241771,1.8318825357594177,1.7036798830966493,5046.996850536921,11.136525910437772,29252.285805281164,,42.99632054798073,,
95633,2010,1.0009920435607769,1.1601490427689611,19.04120797091906,29665.485086780674,15.271401978374005,356172.5124015565,,415.7740623639829,,
36022,1998,0.9989090333254802,2.5049009651039227,19.107161920707178,39310.4435017107,14.99951629897912,164152.37078609352,,238.7510643652288,,
96741,1992,0.9990082496545531,2.129690373760867,5.163413307136922,57481.4229202281,9.228605829766396,-129768.80812536483,,281.3036036975689,,
78041,2003,0.9985611736205454,1.5552125041163165,-4.88816749163589,-2629.441696013847,19.792671379392708,62925.46932521551,,129.5672652449187,,
30075,2018,0.9997360968827809,1.7755400098733136,14.411114327602105,50870.34844048605,13.442298020384868,210800.40392970433,,263.28680350658476,,
76501,2004,0.9986117990611455,1.188438435992665,-7.739247208406965,-22894.45025812942,-4.339649958945034,109941.76848180691,,364.3761292359736,,
61241,2001,1.0008443284487891,1.0813250967152095,-0.28525284068791645,1341.897588613896,8.12509824158108,-13107.731944986139,,250.57751681871144,,
96744,1988,1.0025467321117618,1.3464869558007855,-5.393300462981115,2435.5974143234594,3.7158091177246724,-1710.2711352729384,,-6.458119147074001,,
61241,2001,1.000735072983627,0.5080056136376935,-2.7573057108206527,-3400.3106733353716,-0.9441317364334534,-96085.57388734494,,222.08037433274058,,
61241,2001,1.0002693521047263,1.0610151482790875,17.31819214565771,-10882.857076801312,0.6372772615154041,-144166.988186065,,106.56924110906279,,
36051,2020,1.000300326845804,0.8599093598331076,5.6153989938873785,2556.9509608614426,6.724445402073391,198686.17982682236,,314.1287938074827,,
42003,2006,0.9991842348350096,1.4160022589302153,4.358400119434309,-21263.44119138635,0.032746961295720745,17165.035104184266,,148.59909510832284,,
36022,1998,0.9993880073680852,1.5769282753873184,0.05703458567714481,25823.358719228418,13.725312643049186,163488.39405949978,,77.66527524684997,,
37397,2003,0.9988305917678432,1.884087706279615,14.509817748327496,66060.80348442761,11.538190275262238,326862.752607238,,175.32747664931287,,
43119,1990,0.9996389748548569,1.047730649984365,-2.68416440858189,-6204.346796962719,10.447313320375057,179651.26935080744,,144.40781051203822,,
61241,2001,1.0003768376794961,1.1204157585188463,17.383983730129163,-7862.4653261685335,2.8787208943972136,-46875.19848327647,,44.754946695984074,,
96741,1992,0.9997230054795725,1.7106543570976185,-14.092879678753226,33070.15049438306,-0.46704311319874225,-67904.11075539896,,269.438786021312,,
61241,2001,1.0017249168959415,1.1784256837267724,10.736761362392144,-22076.236375779517,4.480251603197444,-100807.67766954305,,269.7056360685649,,
36051,2020,0.9992355217796939,0.7913609445352614,-11.760124850982693,-32569.065485596784,-6.447403014264531,184153.63161212328,,117.77544832175187,,
30103,2009,1.0003467095328757,1.9930257342459974,-0.2554561711827832,-233.28420234947953,8.487008954610605,224391.72779404125,,200.42995854369545,,
96741,1992,1.0001801808313726,1.6876336033393198,-7.173959400934738,23615.50101469042,4.376407627480055,-48306.65769568854,,368.2233617425701,,
96741,1992,1.0009652763395993,1.3322843637059503,7.0147240656305545,29259.979589069146,3.9623836763553357,-103806.24313762021,,178.0553679450381,,
32693,2008,0.9987745294546851,1.0969810597442002,-5.626724324520971,-26865.577413047085,16.195916904764896,98325.65537993879,,23.455750198391485,,
63366,1986,1.0006688760344427,1.0454016346317014,2.177942249369981,34201.617592202114,9.980800756450561,112677.19458912559,,132.84332806963127,,
95451,2019,1.0002519731871582,0.926405412651146,-0.19282770009753225,12572.669233474022,3.715483547477019,26960.758801570955,,134.35200471038462,,
39823,2014,1.0004869763001876,1.396086868700207,7.196756590217578,-19954.27903689634,8.428865729186395,255914.6407437919,,84.53184817776857,,
70560,2016,0.9987250226179788,1.4414158052044739,1.1632353147587704,105204.86746968604,5.542883307785113,-676.1605232354777,,378.7538167461024,,
95215,2018,1.00029263062033,1.7424462743989382,-0.7878395068983535,28121.967478268427,18.981929358387116,59706.84038008283,,76.33508073472352,,
43119,1990,0.9993573432681447,2.090953854034586,2.2854824087167396,5843.030010792784,21.880400268491247,183798.13731882314,,166.13769515999473,,
96741,1992,0.9985581946709837,1.6070039998864663,12.532690888815628,55131.47209856726,11.55397926482415,-25316.370796082076,,169.67035238609682,,
95633,2017,1.0005243599556812,1.493186043014211,21.753664737483746,20462.0644565658,5.685173052652136,137770.03338923605,,187.28598572631813,,
08068,2016,1.000884289002988,1.2983626813081888,6.428949565554185,-15155.560637291124,5.726780659449279,13067.042675245772,,81.31401002200266,,
95633,2017,0.9978229473525113,2.0055387619952496,8.421302904251853,35506.484839934,11.161161923023275,142817.7102522679,,124.60764599184914,,
74301,2019,0.999803257676234,1.5807488281516182,7.716573167397164,-22802.144550404035,9.894377188586132,244928.2888833704,,33.930430043093565,,
34433,2012,0.9999960250434825,1.795007712072294,-9.387499024433593,28027.16182896026,5.000205820041428,78581.27703143566,,138.07065337624968,,
14561,2002,1.000283727504453,1.937919002961826,9.186929902527464,-2465.792933055928,7.5344868112744905,5337.9539348255785,,122.58193984926618,,
77074,2009,0.9993162904630917,1.8782690376916562,-1.992650399031569,22637.397985897274,8.320253588197883,5625.663103812709,,279.85393653919465,,
81023,2013,1.0024062381510095,1.2637538337365422,-20.986189409050844,33105.75047440774,1.8353365500358816,94567.93541392667,,181.03771352366564,,
29860,2018,1.0026043469352144,1.2777755118915406,13.886101906551994,21157.61271081059,8.678141464101019,290295.0112780143,,87.19852057496692,,
36022,1998,0.9992334486456619,1.3802137192455526,1.4695085521380333,26403.65393025972,15.205236082330359,160478.1281897864,,126.0921286506837,,
96744,1988,0.9986619728372177,1.7289409845936066,15.101140581828139,7123.844821421513,4.3180261678498955,-7098.9489611731115,,358.9402099997733,,
96741,1992,1.0002689161946974,2.362586823469004,3.3736265565770314,42386.02675746356,9.678916721850557,-53382.109161549044,,317.2557927362452,,
37110,2002,0.9999140426119825,0.9027991805048979,-1.4041144578923523,-39987.91072363723,0.912433077990844,90321.1000163751,,225.3917675322856,,
36022,1998,1.001290522727291,2.5860024835479622,10.525951261493198,21872.50788006291,9.691503853815552,169162.72708446498,,233.1884211903264,,
70560,2016,0.9994712253216408,1.3797430730384916,15.96013439113037,63949.729337610304,6.6087111586175435,215.44501843402395,,343.88815729630124,,
63366,1986,1.000136796904757,2.2878604484797593,19.472193474223186,44487.88106497032,15.04209826329308,103202.8268928797,,304.66322524038594,,
43119,1990,0.9994882210213492,1.3658164094753198,-11.516966042910312,2731.883483713332,-3.6439587629655135,174988.86497807913,,283.9978597396888,,
45064,2001,1.001758055191437,1.5558974310891251,4.381012764560531,-17529.218503852353,1.9724652169804848,1984.0087384496583,,174.1231409693722,,
74301,2019,1.0002520759659097,0.8650203758000737,0.34739684925741265,11472.233744426212,-1.360469812065178,257408.1235339352,,123.21525985610499,,
96741,1992,0.9987760681815312,1.726719602776751,6.8995606927735285,15174.360670260041,7.482677188562295,-6097.520876125505,,209.0214764048307,,
70560,2016,0.999980794031996,1.134663065494264,-2.118233366796794,67484.14890366861,11.151750800646688,921.2298517675226,,192.94160439132273,,
40067,2005,0.9983818075105606,1.3919011449344327,7.1375318819565,19879.122502546765,13.157893187109682,280980.90251918253,,241.26444371050047,,
84040,1991,0.9995594803936187,1.1881691695611325,0.5052653527599884,-33169.108880271815,3.7999028206928323,24208.46088379698,,105.57513685859655,,
32570,1998,0.9992704806490135,1.2613389650954163,-7.210067767915437,-10732.370537770068,-4.685998113865778,216035.83341514005,,33.53528127722913,,
96741,1992,0.998548745343045,1.9323705063245677,10.364312570189703,66157.24538558492,-5.269703582671952,-150069.08338068306,,345.38999592176356,,
36051,2020,1.0031205440229434,2.1292079079100548,11.438886861281068,-22817.12068135222,6.459823404766428,191267.76600988617,,155.545471049319,,
53807,2001,1.0004469477275824,1.145714779056805,2.984132991839097,12014.98421271925,-6.402713561866979,58335.25952039358,,228.17957945389193,,
78642,2013,1.0011227366253683,1.5256472600061644,-6.37674649111314,16348.071153103741,5.250846959008652,40495.9551441026,,207.50490737099557,,
96744,1988,0.9991596431760641,1.8296644799095614,-6.317267405382447,30394.652918078722,0.5831478856211669,-187997.56547038237,,219.93151273025637,,
28305,2018,1.0002337050117063,2.0014755034167946,12.001852228233313,1499999.9980820168,16.9992152004672,95203.2181683923,,262.8094733744055,,
28305,2018,0.9988396518190308,2.0001074204674465,11.999517996472594,1500000.001461471,17.000877116155635,95203.2209270519,,262.81063365652614,,
28305,2018,1.0006181731623451,2.000917568073258,11.999954482289237,1499999.9997838254,16.998506368943925,95203.21844148233,,262.81027064891816,,
28305,2018,0.9991430037550815,2.000008701496963,12.000105982972933,1500000.0001375808,17.00093763474907,95203.22047771902,,262.80873122681265,,
28305,2018,1.0000325502230856,1.9988285735401803,12.00082391404385,1499999.9997974953,17.000122906279636,95203.22076119772,,262.80979742586345,,
