STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,HLY-CLOD-PCTCLR,HLY-CLOD-PCTOVC,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 05:00,360.0,351.0,59.2,64.1,64.1,7.9,283.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 06:00,357.0,347.0,59.7,65.3,65.3,8.0,283.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 07:00,350.0,330.0,60.4,67.2,67.2,8.3,283.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 08:00,338.0,312.0,60.7,69.5,69.4,8.6,287.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 09:00,339.0,291.0,60.7,71.7,71.5,8.9,280.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 10:00,276.0,290.0,60.6,73.7,73.3,8.8,272.0,3.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 11:00,214.0,287.0,60.6,75.4,74.8,9.0,264.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 12:00,183.0,252.0,60.5,76.7,76.0,9.1,260.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 13:00,184.0,259.0,60.4,77.4,76.7,9.6,261.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 14:00,173.0,246.0,60.5,77.8,77.1,9.6,253.0,5.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 15:00,170.0,245.0,60.7,77.9,77.1,9.6,253.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 16:00,193.0,245.0,60.8,77.3,76.7,9.3,250.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 17:00,272.0,232.0,61.0,76.3,75.7,8.6,248.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 18:00,342.0,242.0,61.5,74.7,74.3,7.6,240.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 19:00,342.0,266.0,61.5,72.1,72.0,7.2,239.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 20:00,368.0,273.0,61.2,69.9,69.8,7.4,243.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 21:00,,,60.9,68.6,68.6,7.2,253.0,3.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 22:00,,,60.7,67.5,67.5,7.3,256.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100724 23:00,,,60.4,66.8,66.8,7.3,263.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 00:00,,,59.6,65.5,65.5,7.3,269.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 01:00,,,59.7,65.5,65.5,7.7,268.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 02:00,,,59.5,65.0,65.0,7.6,273.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 03:00,,,59.4,64.7,64.7,7.5,278.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 04:00,,,59.2,64.3,64.3,7.5,281.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 05:00,351.0,356.0,59.3,64.2,64.2,7.9,284.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 06:00,358.0,356.0,59.8,65.3,65.3,8.0,283.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 07:00,346.0,329.0,60.4,67.2,67.1,8.3,283.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 08:00,342.0,308.0,60.7,69.4,69.3,8.6,287.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 09:00,342.0,292.0,60.7,71.6,71.4,8.8,281.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 10:00,292.0,292.0,60.6,73.6,73.2,8.8,271.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 11:00,219.0,282.0,60.6,75.4,74.8,9.0,264.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 12:00,179.0,251.0,60.4,76.6,75.9,9.1,260.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 13:00,181.0,260.0,60.3,77.3,76.6,9.5,262.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 14:00,174.0,245.0,60.4,77.7,77.0,9.6,254.0,5.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 15:00,176.0,240.0,60.6,77.8,77.1,9.5,254.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 16:00,199.0,239.0,60.7,77.3,76.7,9.3,251.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 17:00,273.0,230.0,60.9,76.2,75.7,8.6,250.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 18:00,351.0,241.0,61.3,74.6,74.3,7.6,240.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 19:00,353.0,260.0,61.4,72.0,71.9,7.2,241.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 20:00,380.0,262.0,61.0,69.8,69.7,7.4,244.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 21:00,,,60.8,68.5,68.5,7.3,253.0,3.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 22:00,,,60.6,67.4,67.4,7.4,257.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100725 23:00,,,60.2,66.7,66.7,7.4,263.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 00:00,,,59.4,65.5,65.5,7.3,270.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 01:00,,,59.6,65.4,65.4,7.7,269.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 02:00,,,59.4,64.9,64.9,7.6,274.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 03:00,,,59.2,64.5,64.5,7.5,277.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 04:00,,,59.0,64.2,64.2,7.5,281.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 05:00,349.0,349.0,59.1,64.0,64.0,7.8,284.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 06:00,355.0,355.0,59.6,65.2,65.2,8.0,283.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 07:00,334.0,327.0,60.2,67.1,67.0,8.2,282.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 08:00,336.0,302.0,60.5,69.3,69.2,8.4,287.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 09:00,349.0,286.0,60.4,71.5,71.4,8.8,280.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 10:00,294.0,287.0,60.3,73.5,73.2,8.6,271.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 11:00,229.0,278.0,60.3,75.3,74.7,9.0,262.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 12:00,180.0,245.0,60.3,76.6,76.0,9.1,258.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 13:00,171.0,257.0,60.1,77.3,76.6,9.4,259.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 14:00,174.0,245.0,60.3,77.7,77.1,9.6,254.0,5.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 15:00,169.0,240.0,60.5,77.7,77.0,9.5,255.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 16:00,191.0,248.0,60.6,77.2,76.6,9.2,251.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 17:00,262.0,243.0,60.8,76.0,75.5,8.5,249.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 18:00,353.0,251.0,61.2,74.5,74.1,7.6,240.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 19:00,358.0,264.0,61.3,71.8,71.7,7.2,241.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 20:00,392.0,267.0,61.1,69.6,69.6,7.5,242.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 21:00,,,60.7,68.4,68.4,7.4,251.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 22:00,,,60.5,67.4,67.4,7.4,256.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100726 23:00,,,60.2,66.6,66.6,7.5,261.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 00:00,,,59.3,65.5,65.5,7.4,269.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 01:00,,,59.6,65.4,65.4,7.8,269.0,5.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 02:00,,,59.4,65.0,65.0,7.7,273.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 03:00,,,59.3,64.6,64.6,7.6,276.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 04:00,,,59.1,64.2,64.2,7.6,280.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 05:00,353.0,348.0,59.2,64.1,64.1,7.8,282.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 06:00,354.0,344.0,59.6,65.2,65.2,8.0,281.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 07:00,337.0,320.0,60.3,67.1,67.1,8.2,281.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 08:00,351.0,298.0,60.6,69.3,69.3,8.4,285.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 09:00,358.0,283.0,60.6,71.6,71.5,8.7,280.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 10:00,301.0,284.0,60.4,73.6,73.3,8.6,270.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 11:00,241.0,278.0,60.3,75.4,74.8,8.9,262.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 12:00,185.0,248.0,60.3,76.7,76.1,9.1,257.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 13:00,179.0,245.0,60.2,77.5,76.8,9.4,259.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 14:00,181.0,240.0,60.3,77.9,77.2,9.5,255.0,5.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 15:00,176.0,245.0,60.5,77.9,77.2,9.4,255.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 16:00,191.0,241.0,60.6,77.4,76.7,9.2,252.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 17:00,260.0,238.0,60.9,76.2,75.7,8.4,249.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 18:00,357.0,255.0,61.4,74.6,74.2,7.5,241.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 19:00,363.0,262.0,61.5,72.0,71.8,7.2,242.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 20:00,394.0,267.0,61.1,69.7,69.7,7.4,243.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 21:00,,,60.7,68.5,68.5,7.4,251.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 22:00,,,60.5,67.5,67.4,7.4,256.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100727 23:00,,,60.2,66.7,66.7,7.5,261.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 00:00,,,59.4,65.7,65.7,7.4,268.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 01:00,,,59.8,65.5,65.5,7.7,268.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 02:00,,,59.5,65.1,65.1,7.7,273.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 03:00,,,59.4,64.7,64.7,7.5,276.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 04:00,,,59.2,64.4,64.4,7.5,280.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 05:00,355.0,337.0,59.3,64.2,64.2,7.7,282.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 06:00,356.0,331.0,59.7,65.3,65.3,8.0,281.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 07:00,333.0,311.0,60.4,67.2,67.2,8.1,282.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 08:00,350.0,295.0,60.7,69.4,69.4,8.4,285.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 09:00,352.0,277.0,60.7,71.7,71.6,8.6,281.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 10:00,298.0,282.0,60.6,73.7,73.4,8.5,269.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 11:00,241.0,271.0,60.5,75.5,75.0,8.8,262.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 12:00,186.0,254.0,60.4,76.9,76.2,9.0,256.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 13:00,173.0,245.0,60.3,77.6,76.9,9.2,257.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 14:00,174.0,234.0,60.5,78.1,77.4,9.4,253.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 15:00,169.0,235.0,60.7,78.0,77.3,9.3,255.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 16:00,205.0,233.0,60.8,77.5,76.8,9.1,250.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 17:00,263.0,234.0,61.0,76.4,75.8,8.4,248.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 18:00,347.0,247.0,61.5,74.7,74.3,7.5,239.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 19:00,365.0,249.0,61.7,72.0,71.9,7.1,240.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 20:00,381.0,258.0,61.2,69.8,69.8,7.5,243.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 21:00,,,60.9,68.5,68.5,7.4,250.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 22:00,,,60.6,67.6,67.5,7.4,255.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100728 23:00,,,60.3,66.8,66.8,7.5,261.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 00:00,,,59.6,65.7,65.7,7.3,267.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 01:00,,,59.9,65.5,65.5,7.7,267.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 02:00,,,59.6,65.1,65.1,7.7,272.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 03:00,,,59.5,64.7,64.7,7.5,275.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 04:00,,,59.4,64.4,64.4,7.5,279.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 05:00,358.0,346.0,59.4,64.2,64.2,7.7,282.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 06:00,358.0,331.0,59.9,65.3,65.3,7.9,281.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 07:00,337.0,324.0,60.5,67.2,67.2,8.2,281.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 08:00,355.0,312.0,60.8,69.4,69.4,8.3,283.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 09:00,355.0,285.0,60.9,71.7,71.5,8.5,281.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 10:00,298.0,289.0,60.7,73.7,73.3,8.4,268.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 11:00,247.0,282.0,60.6,75.5,74.9,8.7,261.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 12:00,189.0,266.0,60.6,76.9,76.2,9.0,257.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 13:00,173.0,249.0,60.4,77.7,76.9,9.1,258.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 14:00,164.0,231.0,60.5,78.0,77.3,9.3,254.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 15:00,175.0,237.0,60.7,78.0,77.3,9.2,256.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 16:00,198.0,235.0,60.9,77.5,76.8,9.0,252.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 17:00,259.0,228.0,61.1,76.4,75.8,8.4,249.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 18:00,346.0,237.0,61.5,74.7,74.3,7.4,240.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 19:00,364.0,244.0,61.6,72.0,71.8,7.1,243.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 20:00,391.0,244.0,61.1,69.7,69.7,7.4,245.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 21:00,,,60.8,68.5,68.5,7.4,251.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 22:00,,,60.4,67.5,67.5,7.4,257.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100729 23:00,,,60.2,66.7,66.7,7.5,261.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 00:00,,,59.4,65.6,65.6,7.3,268.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 01:00,,,59.7,65.5,65.5,7.7,267.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 02:00,,,59.5,65.1,65.1,7.6,272.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 03:00,,,59.4,64.7,64.7,7.5,276.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 04:00,,,59.2,64.4,64.4,7.5,280.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 05:00,349.0,342.0,59.2,64.1,64.1,7.7,282.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 06:00,362.0,323.0,59.8,65.3,65.3,7.9,282.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 07:00,341.0,321.0,60.5,67.2,67.1,8.1,282.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 08:00,355.0,310.0,60.7,69.3,69.3,8.3,285.0,3.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 09:00,357.0,284.0,60.7,71.6,71.4,8.4,281.0,3.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 10:00,305.0,284.0,60.5,73.6,73.3,8.3,269.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 11:00,245.0,281.0,60.5,75.4,74.8,8.7,259.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 12:00,182.0,262.0,60.4,76.7,76.0,9.0,257.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 13:00,162.0,249.0,60.3,77.5,76.8,9.1,256.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 14:00,155.0,232.0,60.3,77.8,77.1,9.2,253.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 15:00,174.0,239.0,60.5,77.8,77.1,9.1,256.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 16:00,190.0,242.0,60.7,77.3,76.6,9.0,252.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 17:00,263.0,230.0,60.9,76.2,75.6,8.3,249.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 18:00,345.0,246.0,61.3,74.5,74.1,7.4,241.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 19:00,360.0,245.0,61.5,71.7,71.6,7.1,243.0,3.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 20:00,396.0,246.0,61.0,69.5,69.5,7.4,246.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 21:00,,,60.6,68.3,68.3,7.3,251.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 22:00,,,60.2,67.3,67.3,7.4,257.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100730 23:00,,,60.0,66.5,66.5,7.5,262.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 00:00,,,59.3,65.5,65.5,7.3,270.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 01:00,,,59.6,65.4,65.3,7.6,268.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 02:00,,,59.3,64.9,64.9,7.6,273.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 03:00,,,59.2,64.6,64.6,7.5,276.0,4.7
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 04:00,,,59.1,64.2,64.2,7.5,279.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 05:00,349.0,337.0,59.1,64.0,64.0,7.6,282.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 06:00,364.0,324.0,59.7,65.1,65.1,7.9,282.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 07:00,338.0,321.0,60.4,67.1,67.0,8.0,283.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 08:00,351.0,298.0,60.6,69.2,69.2,8.2,286.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 09:00,352.0,282.0,60.6,71.5,71.4,8.3,282.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 10:00,305.0,284.0,60.3,73.5,73.2,8.2,269.0,3.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 11:00,241.0,279.0,60.3,75.3,74.7,8.6,260.0,3.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 12:00,174.0,256.0,60.2,76.6,76.0,8.9,259.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 13:00,162.0,238.0,60.1,77.5,76.8,9.0,256.0,4.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 14:00,160.0,222.0,60.1,77.9,77.1,9.2,254.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 15:00,181.0,235.0,60.3,77.9,77.2,9.0,256.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 16:00,195.0,228.0,60.4,77.4,76.7,8.9,252.0,4.4
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 17:00,263.0,225.0,60.7,76.3,75.7,8.2,248.0,4.1
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 18:00,347.0,236.0,61.2,74.6,74.2,7.3,240.0,3.6
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 19:00,370.0,241.0,61.4,71.7,71.6,7.0,243.0,3.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 20:00,397.0,245.0,60.9,69.5,69.5,7.4,245.0,3.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 21:00,,,60.5,68.3,68.3,7.3,250.0,4.0
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 22:00,,,60.1,67.3,67.3,7.3,255.0,4.3
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100731 23:00,,,59.8,66.5,66.5,7.5,261.0,4.5
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 00:00,,,59.1,65.4,65.4,7.2,269.0,4.2
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 01:00,,,59.4,65.3,65.3,7.6,267.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 02:00,,,59.2,64.9,64.9,7.5,272.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 03:00,,,59.2,64.5,64.5,7.5,274.0,4.9
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 04:00,,,59.0,64.2,64.2,7.5,277.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 05:00,349.0,339.0,59.1,63.9,63.9,7.7,281.0,4.8
USW00094746,"WORCESTER, MA US",42.2706,-71.8731,304.8,20100801 06:00,366.0,324.0,59.8,65.1,65.1,7.9,281.0,4.8
